question_id,question,domain,candidate_alignment_band,candidate_alignment_review_rank,candidate_alignment_shared_term_count,candidate_alignment_shared_terms,candidate_alignment_coverage,candidate_alignment_selection_score,candidate_alignment_short_query,candidate_alignment_source,candidate_alignment_source_url,candidate_alignment_source_title,candidate_ddg_status,candidate_ddg_abstract_source,candidate_ddg_abstract_text,candidate_chunks,gold_chunk_ids,gold_answer,gold_status,review_method,reviewer_notes
CH-0564,Tác dụng phụ của việc sử dụng thuốc kháng sinh tùy tiện mới nhất năm nay (Mã CH-0564)?,general,REVIEW_SIGNAL,162,1,"[""tác""]",0.1,20.0,tác dụng phụ việc sử thuốc kháng sinh,canonical_fetch_existing,https://hvdic.thivien.net/hv/t%C3%A1c,Tra từ: tác - Từ điển Hán Nôm,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0547,Lịch sử ra đời của bộ môn Kịch nói và Sân khấu mới nhất năm nay (Mã CH-0547)?,general,REVIEW_SIGNAL,163,1,"[""lịch""]",0.1,20.0,lịch sử ra đời bộ môn kịch nói,canonical_fetch_existing,https://www.24h.com.vn/lich-van-nien-c936.html,"Lịch vạn niên 2026 - Xem lịch âm, lịch dương, giờ hoàng đạo theo ngày tháng",DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0537,Xu hướng sáng tạo nội dung trên nền tảng TikTok và YouTube mới nhất năm nay (Mã CH-0537)?,general,REVIEW_SIGNAL,164,1,"[""xu""]",0.1,20.0,xu hướng sáng tạo nội dung nền tảng,canonical_fetch_existing,https://fingo.vn/tien-xu-viet-nam,,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0524,Các loại vắc xin cần tiêm cho trẻ sơ sinh dưới 1 tuổi mới nhất năm nay (Mã CH-0524)?,general,REVIEW_SIGNAL,165,1,"[""loại""]",0.1,20.0,loại vắc xin cần tiêm trẻ sơ sinh,canonical_fetch_existing,https://vi.wiktionary.org/wiki/lo%E1%BA%A1i,loại – Wiktionary tiếng Việt,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0513,Quy định về thời giờ làm việc và nghỉ ngơi theo Luật Lao động mới nhất năm nay (Mã CH-0513)?,general,REVIEW_SIGNAL,166,1,"[""quy""]",0.1,20.0,quy định thời giờ việc nghỉ ngơi luật,canonical_fetch_existing,http://tratu.soha.vn/dict/vn_vn/Quy,Nghĩa của từ Quy - Từ điển Việt - Việt,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0442,Tra cứu thông tin: Cách tính thuế thu nhập cá nhân mới nhất (Mã CH-0442)?,general,REVIEW_SIGNAL,167,1,"[""thu""]",0.1,20.0,tra cứu thông tin tính thuế thu nhập,canonical_fetch_existing,https://thuvienphapluat.vn/ma-so-thue/phap-luat-thue/huong-dan-cach-tinh-thue-thu-nhap-ca-nhan-moi-nhat-theo-luat-thue-thu-nhap-ca-nhan-sua-doi-191251-216624.html,,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0422,Tra cứu thông tin: Xu hướng giá vàng thế giới và trong nước (Mã CH-0422)?,general,REVIEW_SIGNAL,168,1,"[""xu""]",0.1,20.0,tra cứu thông tin xu hướng giá vàng,canonical_fetch_existing,https://fingo.vn/tien-xu-viet-nam,,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0095,Cách viết bài nghiên cứu khoa học đạt chuẩn quốc tế mới nhất năm nay (Mã CH-0095)?,general,REVIEW_SIGNAL,169,1,"[""viết""]",0.1,20.0,viết bài nghiên cứu khoa học đạt chuẩn,canonical_fetch_existing,https://vi.wiktionary.org/wiki/vi%E1%BA%BFt,viết – Wiktionary tiếng Việt,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0089,Phương pháp sắp xếp nhà cửa gọn gàng theo phong cách Nhật mới nhất năm nay (Mã CH-0089)?,general,REVIEW_SIGNAL,170,1,"[""phương""]",0.1,20.0,phương pháp sắp xếp nhà cửa gọn gàng,canonical_fetch_existing,https://futabus.vn/,FUTA Bus Lines,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0083,Thủ tục đăng ký sang tên xe máy chính chủ mới nhất năm nay (Mã CH-0083)?,general,REVIEW_SIGNAL,171,1,"[""thủ""]",0.1,20.0,thủ tục đăng ký sang tên xe máy,canonical_fetch_existing,https://hvdic.thivien.net/hv/th%E1%BB%A7,Tra từ: thủ - Từ điển Hán Nôm,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0069,Mẹo xử lý khi xe ô tô bị ngập nước chết máy mới nhất năm nay (Mã CH-0069)?,general,REVIEW_SIGNAL,172,1,"[""mẹo""]",0.1,20.0,mẹo xử lý xe tô bị ngập nước,canonical_fetch_existing,https://vietnamnet.vn/doi-song/meo-vat,"Mẹo vặt cuộc sống - Các mẹo đơn giản, dễ làm chị em nên biết",DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0068,Phương pháp ủ phân hữu cơ vi sinh từ rác thải sinh hoạt mới nhất năm nay (Mã CH-0068)?,general,REVIEW_SIGNAL,173,1,"[""phương""]",0.1,20.0,phương pháp phân hữu cơ vi sinh rác,canonical_fetch_existing,https://futabus.vn/,FUTA Bus Lines,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0066,Sự ra đời của chữ Quốc ngữ trong lịch sử Việt Nam mới nhất năm nay (Mã CH-0066)?,general,REVIEW_SIGNAL,174,1,"[""sự""]",0.1,20.0,sự ra đời chữ quốc ngữ lịch sử,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0047,Lịch sử ra đời của bộ môn Kịch nói và Sân khấu mới nhất năm nay (Mã CH-0047)?,general,REVIEW_SIGNAL,175,1,"[""lịch""]",0.1,20.0,lịch sử ra đời bộ môn kịch nói,canonical_fetch_existing,https://www.24h.com.vn/lich-van-nien-c936.html,"Lịch vạn niên 2026 - Xem lịch âm, lịch dương, giờ hoàng đạo theo ngày tháng",DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0037,Xu hướng sáng tạo nội dung trên nền tảng TikTok và YouTube mới nhất năm nay (Mã CH-0037)?,general,REVIEW_SIGNAL,176,1,"[""xu""]",0.1,20.0,xu hướng sáng tạo nội dung nền tảng,canonical_fetch_existing,https://fingo.vn/tien-xu-viet-nam,,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0024,Các loại vắc xin cần tiêm cho trẻ sơ sinh dưới 1 tuổi mới nhất năm nay (Mã CH-0024)?,general,REVIEW_SIGNAL,177,1,"[""loại""]",0.1,20.0,loại vắc xin cần tiêm trẻ sơ sinh,canonical_fetch_existing,https://vi.wiktionary.org/wiki/lo%E1%BA%A1i,loại – Wiktionary tiếng Việt,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0955,Tra cứu thông tin: Lịch thi tốt nghiệp THPT Quốc gia năm nay (Mã CH-0955)?,general,REVIEW_SIGNAL,178,1,"[""lịch""]",0.090909,19.0909,tra cứu thông tin lịch thi tốt nghiệp,canonical_fetch_existing,https://www.24h.com.vn/lich-van-nien-c936.html,"Lịch vạn niên 2026 - Xem lịch âm, lịch dương, giờ hoàng đạo theo ngày tháng",DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0915,Tra cứu thông tin: Thông tin các chương trình học bổng du học toàn phần (Mã CH-0915)?,general,REVIEW_SIGNAL,179,1,"[""thông""]",0.090909,19.0909,tra cứu thông tin chương trình học bổng,canonical_fetch_existing,https://vi.wiktionary.org/wiki/th%C3%B4ng,thông – Wiktionary tiếng Việt,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0534,Tác hại của việc thức khuya liên tục đối với gan và tim mạch mới nhất năm nay (Mã CH-0534)?,general,REVIEW_SIGNAL,180,1,"[""tác""]",0.090909,19.0909,tác hại việc thức khuya liên tục đối,canonical_fetch_existing,https://hvdic.thivien.net/hv/t%C3%A1c,Tra từ: tác - Từ điển Hán Nôm,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0530,Lịch sử và quy mô của Giải vô địch bóng đá thế giới World Cup mới nhất năm nay (Mã CH-0530)?,general,REVIEW_SIGNAL,181,1,"[""lịch""]",0.090909,19.0909,lịch sử quy mô vô địch bóng đá,canonical_fetch_existing,https://www.24h.com.vn/lich-van-nien-c936.html,"Lịch vạn niên 2026 - Xem lịch âm, lịch dương, giờ hoàng đạo theo ngày tháng",DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0505,Phương pháp học ngoại ngữ hiệu quả qua kỹ thuật Spaced Repetition mới nhất năm nay (Mã CH-0505)?,general,REVIEW_SIGNAL,182,1,"[""phương""]",0.090909,19.0909,phương pháp học ngoại ngữ hiệu quả kỹ,canonical_fetch_existing,https://futabus.vn/,FUTA Bus Lines,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0502,Chính sách tiền tệ điều hành lãi suất của Ngân hàng Nhà nước mới nhất năm nay (Mã CH-0502)?,general,REVIEW_SIGNAL,183,1,"[""chính""]",0.090909,19.0909,chính sách tiền tệ hành lãi suất ngân,canonical_fetch_existing,https://chinhphu.vn/,Cổng Thông tin điện tử Chính phủ,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0415,Tra cứu thông tin: Thông tin các chương trình học bổng du học toàn phần (Mã CH-0415)?,general,REVIEW_SIGNAL,184,1,"[""thông""]",0.090909,19.0909,tra cứu thông tin chương trình học bổng,canonical_fetch_existing,https://vi.wiktionary.org/wiki/th%C3%B4ng,thông – Wiktionary tiếng Việt,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0043,Thủ tục đăng ký kết hôn có yếu tố nước ngoài mới nhất năm nay (Mã CH-0043)?,general,REVIEW_SIGNAL,185,1,"[""thủ""]",0.090909,19.0909,thủ tục đăng ký kết hôn có yếu,canonical_fetch_existing,https://hvdic.thivien.net/hv/th%E1%BB%A7,Tra từ: thủ - Từ điển Hán Nôm,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0034,Tác hại của việc thức khuya liên tục đối với gan và tim mạch mới nhất năm nay (Mã CH-0034)?,general,REVIEW_SIGNAL,186,1,"[""tác""]",0.090909,19.0909,tác hại việc thức khuya liên tục đối,canonical_fetch_existing,https://hvdic.thivien.net/hv/t%C3%A1c,Tra từ: tác - Từ điển Hán Nôm,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0030,Lịch sử và quy mô của Giải vô địch bóng đá thế giới World Cup mới nhất năm nay (Mã CH-0030)?,general,REVIEW_SIGNAL,187,1,"[""lịch""]",0.090909,19.0909,lịch sử quy mô vô địch bóng đá,canonical_fetch_existing,https://www.24h.com.vn/lich-van-nien-c936.html,"Lịch vạn niên 2026 - Xem lịch âm, lịch dương, giờ hoàng đạo theo ngày tháng",DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
